"id","title","type","publication_date","publication_year","is_oa","oa_status","doi","issn","issn_l","publisher","author_institution_id","author_institution_ror","author_institution_raw"
"https://openalex.org/W2945930318","Aerodynamic Study on the Vehicle Shape Parameters with Respect to Ground Simulation","book","2021-01-01",2021,FALSE,"closed","https://doi.org/10.1007/978-3-658-33439-0","2567-0352|2567-0042","2567-0352","","https://openalex.org/I100066346|https://openalex.org/I4210149463|https://openalex.org/I4210149463|https://openalex.org/I4210149463","https://ror.org/04vnq7t77|https://ror.org/04rtn5y32|https://ror.org/04rtn5y32|https://ror.org/04rtn5y32","IVK, University of Stuttgart, Stuttgart, Deutschland|FKFS, Stuttgart, Deutschland|FKFS, Stuttgart, Deutschland|Forschungsinstitut für Kraftfahrwesen und Fahrzeugmotoren Stuttgart – FKFS, Stuttgart, Deutschland"
"https://openalex.org/W3048672457","An Introduction to Ethics in Robotics and AI","book","2021-01-01",2021,TRUE,"hybrid","https://doi.org/10.1007/978-3-030-51110-4","2211-8101|2211-811X","2211-8101","","https://openalex.org/I185492890|https://openalex.org/I62916508|https://openalex.org/I4210148107|https://openalex.org/I185492890","https://ror.org/03y7q9t39|https://ror.org/02kkvpp62|https://ror.org/04rj1td02|https://ror.org/03y7q9t39","University of Canterbury|Technical University of Munich|Aerospace Engineering|University of Canterbury"
"https://openalex.org/W3093367947","Children’s Concepts of Well-being","book","2021-01-01",2021,FALSE,"closed","https://doi.org/10.1007/978-3-030-67167-9","1879-520X|1879-5196","1879-5196","","|https://openalex.org/I4577782|https://openalex.org/I167277809","|https://ror.org/03v4gjf40|https://ror.org/045y6d111","Department of Sociology|Technische Universitat Berlin| University of Vechta"
"https://openalex.org/W3096430867","Resource Efficiency in Manufacturing Value Chains","book","2021-01-01",2021,TRUE,"green","https://doi.org/10.1007/978-3-030-63387-5","2194-0541|2194-055X","2194-055X","","https://openalex.org/I94509681","https://ror.org/010nsgg66","(Institute of Machine Tools and Production Technology, Technische Universität Braunschweig, Braunschweig, Germany)"
"https://openalex.org/W3105885823","L'argent immoral et les profiteurs de guerre à l'époque contemporaine","book","2021-01-01",2021,FALSE,"","","","","Peter Lang","https://openalex.org/I198415970||https://openalex.org/I31512782","https://ror.org/00mfpxb84||https://ror.org/05n911h24","Avignon Université|Sorbonne Universit&#x00E9;|Technische Universität Darmstadt,"
"https://openalex.org/W3155164451","The Routledge Handbook of Cognitive Linguistics","book","2021-01-01",2021,FALSE,"closed","","","","Routhledge","https://openalex.org/I887968799|","https://ror.org/04xfq0f34|","RWTH Aachen University|Instituto de Filosofia da NOVA (IFILNOVA)"
"https://openalex.org/W3193212073","The Roles of Medieval Chanceries","book","2021-01-01",2021,FALSE,"closed","https://doi.org/10.1484/m.usml-eb.5.120369","2034-9416|2294-8317","2034-9416","","|https://openalex.org/I100066346","|https://ror.org/04vnq7t77","Geschichte|Univ. of Stuttgart#TAB#"
"https://openalex.org/W3205812240","Novel Bioinspired Actuator Designs for Robotics","book","2021-01-01",2021,FALSE,"closed","https://doi.org/10.1007/978-3-030-40886-2","1860-949X|1860-9503","1860-949X","","https://openalex.org/I181369854|https://openalex.org/I31512782||https://openalex.org/I100066346|https://openalex.org/I31512782","https://ror.org/00f7hpc57|https://ror.org/05n911h24||https://ror.org/04vnq7t77|https://ror.org/05n911h24","Friedrich-Alexander University Erlangen-Nürnberg|Technische Universität Darmstadt,|Toegepaste Mechanica|Univ. of Stuttgart#TAB#|Technische Universität Darmstadt,"
"https://openalex.org/W3209708143","Machine Learning and Knowledge Discovery in Databases","book","2021-01-01",2021,FALSE,"closed","https://doi.org/10.1007/978-3-030-67661-2","1611-3349|0302-9743","0302-9743","","https://openalex.org/I161046081|https://openalex.org/I31512782|https://openalex.org/I32597200|https://openalex.org/I91712215","https://ror.org/0245cg223|https://ror.org/05n911h24|https://ror.org/00cv9y106|https://ror.org/01jdpyv68","|||"
"https://openalex.org/W4200465066","2021 12th International Conference on Network of the Future (NoF)","proceedings","2021-01-01",2021,FALSE,"closed","https://doi.org/10.1109/nof52522.2021","","","","https://openalex.org/I62916508|https://openalex.org/I4210125590|https://openalex.org/I60858718~https://openalex.org/I4210120471|https://openalex.org/I32597200|https://openalex.org/I4210125590||","https://ror.org/02kkvpp62|https://ror.org/033wn8m60|https://ror.org/00nt41z93~https://ror.org/02ht4fk33|https://ror.org/00cv9y106|https://ror.org/033wn8m60||","Technical University of Munich|Institute for Systems Engineering and Computers at Coimbra [INESC Coimbra]|Department of Electronics, Telecommunications and Informatics [Aveiro]|Ghent University & imec|Institute for Systems Engineering and Computers at Coimbra [INESC Coimbra]|Amaris Consulting|CEDRIC. Réseaux et Objets Connectés"
"https://openalex.org/W4287430851","9th International Workshop ""What can FCA do for Artificial Intelligence?"" (FCA4AI 2021)","book","2021-01-01",2021,TRUE,"green","","","","","||https://openalex.org/I78650965","||https://ror.org/042aqky30","Faculty of Computer Science [Moscow]|Knowledge  representation, reasonning|Technische Universität Dresden = Dresden University of Technology"
"https://openalex.org/W4287501518","L'argent immoral et les profiteurs de guerre à l'époque contemporaine","book","2021-01-01",2021,FALSE,"","","","","","https://openalex.org/I4210118234~https://openalex.org/I198415970||https://openalex.org/I31512782","https://ror.org/028ycv057~https://ror.org/00mfpxb84||https://ror.org/05n911h24","Centre Norbert Elias|Sorbonne Université|Technische Universität Darmstadt"
"https://openalex.org/W4287502510","L'argent immoral et les profiteurs de guerre à l'époque contemporaine","book","2021-01-01",2021,FALSE,"","","","","","https://openalex.org/I4210118234~https://openalex.org/I198415970||https://openalex.org/I31512782","https://ror.org/028ycv057~https://ror.org/00mfpxb84||https://ror.org/05n911h24","Centre Norbert Elias|Sorbonne Université|Technische Universität Darmstadt"
"https://openalex.org/W3118022789","Kalkstein als »kritischer« Rohstoff","book","2020-12-31",2020,FALSE,"closed","https://doi.org/10.14361/9783839452400","","","transcript Verlag","https://openalex.org/I31512782","https://ror.org/05n911h24","Technische Universität Darmstadt, Deutschland#TAB#"
"https://openalex.org/W4287551767","Finding meaningful representations of SCADA-log information for data-driven condition monitoring applications","proceedings","2020-12-16",2020,TRUE,"green","https://doi.org/10.5281/zenodo.5467486","","","","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technische Universität Berlin"
"https://openalex.org/W4287553928","Switches for HIRE: Resource Scheduling for Data Center In-Network Computing","proceedings","2020-12-11",2020,FALSE,"closed","https://doi.org/10.5281/zenodo.4446702","","","","https://openalex.org/I31512782|https://openalex.org/I865915315|https://openalex.org/I57201433|https://openalex.org/I31512782","https://ror.org/05n911h24|https://ror.org/008xxew50|https://ror.org/03c4atk17|https://ror.org/05n911h24","TU Darmstadt|VU Amsterdam|Università della Svizzera italiana|TU Darmstadt"
"https://openalex.org/W4287554221","Switches for HIRE: Resource Scheduling for Data Center In-Network Computing","proceedings","2020-12-11",2020,FALSE,"closed","https://doi.org/10.5281/zenodo.4419041","","","","https://openalex.org/I31512782|https://openalex.org/I865915315|https://openalex.org/I57201433|https://openalex.org/I31512782","https://ror.org/05n911h24|https://ror.org/008xxew50|https://ror.org/03c4atk17|https://ror.org/05n911h24","TU Darmstadt|VU Amsterdam|Università della Svizzera italiana|TU Darmstadt"
"https://openalex.org/W4287554816","ChipScope Symposium: Novel Approaches for a Chip-Sized Optical Microscope","proceedings","2020-12-09",2020,TRUE,"green","https://doi.org/10.5281/zenodo.4352112","","","","https://openalex.org/I71999127|https://openalex.org/I94509681|https://openalex.org/I116067653|https://openalex.org/I8204097|https://openalex.org/I8204097|https://openalex.org/I132118926","https://ror.org/021018s57|https://ror.org/010nsgg66|https://ror.org/02p77k626|https://ror.org/05591te55|https://ror.org/05591te55|https://ror.org/04knbh022","Universitat de Barcelona|Technische Universität Braunschweig|Tor Vergata University of Rome|Ludwig Maximilians Universität München|Ludwig Maximilians Universität München|AIT Austrian Institute of Technology"
"https://openalex.org/W3115411881","Mikro-Utopien der Architektur","book","2020-12-08",2020,TRUE,"hybrid","https://doi.org/10.14361/9783839451977","","","transcript Verlag","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technische Universität Berlin Deutschland"
"https://openalex.org/W4287555246","Actinide/Chemistry Modeling and Microbial Activities in Saline Systems","proceedings","2020-12-08",2020,TRUE,"green","","","","","https://openalex.org/I1343871089|https://openalex.org/I1343871089|https://openalex.org/I102335020","https://ror.org/01e41cf67|https://ror.org/01e41cf67|https://ror.org/04t3en479","Los Alamos National Laboratory|Los Alamos National Laboratory|Karlsruhe Institute of Technology"
"https://openalex.org/W3106848651","Environmental Valuation with Discrete Choice Experiments: Guidance on Design, Implementation and Data Analysis","book","2020-12-01",2020,TRUE,"","","","","","https://openalex.org/I169108374|https://openalex.org/I169108374|https://openalex.org/I4577782|https://openalex.org/I4654613|https://openalex.org/I130828816||https://openalex.org/I124055696|https://openalex.org/I39555362|https://openalex.org/I124055696|https://openalex.org/I4577782|https://openalex.org/I138689650","https://ror.org/000xsnr85|https://ror.org/000xsnr85|https://ror.org/03v4gjf40|https://ror.org/039bjqg32|https://ror.org/024mrxd33||https://ror.org/035b05819|https://ror.org/01a77tt86|https://ror.org/035b05819|https://ror.org/03v4gjf40|https://ror.org/00240q980","University of the Basque Country|University of the Basque Country|Technische Universitat Berlin|University of Warsaw|University of Leeds|Sustainable Ecosystems|University of Copenhagen|University of Warwick|University of Copenhagen|Technische Universitat Berlin|>University of Padua"
"https://openalex.org/W3094843747","Lebendige Produkte","book","2020-11-18",2020,FALSE,"closed","https://doi.org/10.14361/9783839453049","","","transcript Verlag","https://openalex.org/I62916508","https://ror.org/02kkvpp62","Technische Universität, München, Deutschland"
"https://openalex.org/W2911628340","Proceedings of the 13th ACM SIGPLAN International Conference on Software Language Engineering","proceedings","2020-11-15",2020,TRUE,"green","https://doi.org/10.1145/3426425","","","","|https://openalex.org/I37696226|https://openalex.org/I887968799","|https://ror.org/01d5jce07|https://ror.org/04xfq0f34","University of Rennes 1, France|<org_name>University of Maribor, Slovenia</org_name>|RWTH Aachen University (Germany)"
"https://openalex.org/W3119833516","Theory and Practice of Modern Antenna Range Measurements, 2nd Expanded Edition, Volume 2","book","2020-11-15",2020,FALSE,"closed","https://doi.org/10.1049/sbra538g","","","Institution of Engineering and Technology","||||https://openalex.org/I62916508","||||https://ror.org/02kkvpp62","|||RF Products and Applications, NSI-MI Technologies, Suwanee, Georgia, USA|Technical University of Munich, Germany#TAB#"
"https://openalex.org/W3120862025","Theory and Practice of Modern Antenna Range Measurements, 2nd Expanded Edition, Volume 1","book","2020-11-15",2020,FALSE,"closed","https://doi.org/10.1049/sbra538f","","","Institution of Engineering and Technology","https://openalex.org/I166337079||https://openalex.org/I137583689||https://openalex.org/I62916508","https://ror.org/026zzn846||||https://ror.org/02kkvpp62","Queen Mary University of London,,,London,,UK|Next Phase Measurements, California, USA|Leonardo MW, Edinburgh, UK|RF Products and Applications, NSI-MI Technologies, Suwanee, Georgia, USA| Technical University of Munich, Munich, Germany"
"https://openalex.org/W4206854958","Eighth International Workshop ""What can FCA do for Artificial Intelligence?"" (FCA4AI at ECAI 2020)","book","2020-11-06",2020,TRUE,"green","","","","","https://openalex.org/I118501908||https://openalex.org/I78650965","https://ror.org/055f7t516||https://ror.org/042aqky30","National Research University Higher School of Economics [Moscow]|Knowledge  representation, reasonning|Technische Universität Dresden = Dresden University of Technology"
"https://openalex.org/W4287604628","Eighth International Workshop ""What can FCA do for Artificial Intelligence?"" (FCA4AI at ECAI 2020)","book","2020-11-06",2020,TRUE,"green","","","","","https://openalex.org/I118501908||https://openalex.org/I78650965","https://ror.org/055f7t516||https://ror.org/042aqky30","Vysšaja škola èkonomiki = National Research University Higher School of Economics [Moscow]|Knowledge  representation, reasonning|Technische Universität Dresden = Dresden University of Technology"
"https://openalex.org/W3094673395","Evaluation of the Use of Superconducting 380 kV Cable","book","2020-11-03",2020,FALSE,"","","","","","||||https://openalex.org/I102335020||||","||||https://ror.org/04t3en479||||","||||Karlsruhe Institute of Technology (KIT) (Germany). Institute of Technical Physics (ITEP)||||TenneT TSO GmbH, Bayreuth (Germany)"
"https://openalex.org/W4287626740","Prediction of kinetics and yields of nucleoside phosphorylase reactions and derived enzymatic reaction cascades","dissertation","2020-10-30",2020,FALSE,"","https://doi.org/10.5281/zenodo.4322324","","","","https://openalex.org/I4577782","https://ror.org/03v4gjf40","TU Berlin"
"https://openalex.org/W4287630497","Gamification, Artificial Intelligence and Support to motivation, Actes de conférences","book","2020-10-27",2020,TRUE,"green","","","","","||||https://openalex.org/I4432739|https://openalex.org/I4432739|||https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I127859547|https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I1331070479|https://openalex.org/I78650965|https://openalex.org/I127859547|https://openalex.org/I68947357|https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I68947357|https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I68947357|https://openalex.org/I78650965","||||https://ror.org/03zga2b32|https://ror.org/03zga2b32|||https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/05fryw881|https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/022zbs961|https://ror.org/042aqky30|https://ror.org/05fryw881|https://ror.org/00pg6eq24|https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/00pg6eq24|https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/00pg6eq24|https://ror.org/042aqky30","Laboratoire Interuniversitaire des Sciences de l'Education et de la Communication|Laboratoire Interuniversitaire des Sciences de l'Education et de la Communication|Laboratoire Interuniversitaire des Sciences de l'Education et de la Communication|Laboratoire Interuniversitaire des Sciences de l'Education et de la Communication|University of Bergen|University of Bergen|||Technische Universität Dresden = Dresden University of Technology|Technische Universität Dresden = Dresden University of Technology|Technische Universität Dresden = Dresden University of Technology|Universitas Negeri Yogyakarta|Technische Universität Dresden = Dresden University of Technology|Technische Universität Dresden = Dresden University of Technology|Technische Universität Dresden = Dresden University of Technology|Université de Yaoundé I|Technische Universität Dresden = Dresden University of Technology|Universitas Negeri Yogyakarta|Université de Strasbourg|Technische Universität Dresden = Dresden University of Technology|Technische Universität Dresden = Dresden University of Technology|Université de Strasbourg|Technische Universität Dresden = Dresden University of Technology|Technische Universität Dresden = Dresden University of Technology|Université de Strasbourg|Technische Universität Dresden = Dresden University of Technology"
